hgnc_symbol,hgnc_id,go_name,go_id,go_domain,ncon_gene,ncon_go,mean_padj,cilow_padj,ciupp_padj,mean_pval,cilow_pval,ciupp_pval,mean_sim,sem_sim
JUND,6206,RNA polymerase II proximal promoter sequence-specific DNA binding,GO:0000978,molecular function,31.0,25.0,4.972e-02,3.907e-02,6.326e-02,2.379e-02,1.315e-02,4.302e-02,8.616e-01,1.299e-02
JUND,6206,transcription regulatory region DNA binding,GO:0044212,molecular function,31.0,24.0,4.972e-02,3.907e-02,6.326e-02,2.876e-02,2.293e-02,3.607e-02,8.442e-01,5.442e-03
JUND,6206,enzyme binding,GO:0019899,molecular function,31.0,33.0,6.420e-02,3.349e-02,1.230e-01,4.809e-02,1.500e-02,1.541e-01,7.869e-01,3.201e-02
CAMSAP1,19946,regulation of microtubule polymerization,GO:0031113,biological process,15.0,7.0,3.018e-02,1.733e-02,5.257e-02,1.385e-02,6.375e-03,3.011e-02,9.033e-01,1.212e-02
CAMSAP1,19946,cytoplasmic microtubule organization,GO:0031122,biological process,15.0,6.0,3.018e-02,1.733e-02,5.257e-02,1.507e-02,6.296e-03,3.607e-02,8.967e-01,1.546e-02
CAMSAP1,19946,negative regulation of microtubule depolymerization,GO:0007026,biological process,15.0,8.0,3.018e-02,1.733e-02,5.257e-02,1.824e-02,1.374e-02,2.422e-02,8.857e-01,5.389e-03
CAMSAP1,19946,cytoskeleton organization,GO:0007010,biological process,15.0,15.0,3.197e-02,1.520e-02,6.726e-02,2.112e-02,5.049e-03,8.832e-02,8.667e-01,3.195e-02
CAMSAP1,19946,regulation of cell morphogenesis,GO:0022604,biological process,15.0,11.0,3.526e-02,2.422e-02,5.134e-02,2.634e-02,2.203e-02,3.150e-02,8.529e-01,4.206e-03
CAMSAP1,19946,neuron projection development,GO:0031175,biological process,15.0,12.0,4.348e-02,1.848e-02,1.023e-01,4.125e-02,1.847e-02,9.214e-02,8.059e-01,2.113e-02
CAMSAP1,19946,microtubule cytoskeleton organization,GO:0000226,biological process,15.0,25.0,4.348e-02,1.848e-02,1.023e-01,4.140e-02,1.645e-02,1.041e-01,8.052e-01,2.442e-02
CAMSAP1,19946,microtubule minus-end,GO:0036449,cellular component,15.0,2.0,2.067e-02,1.198e-02,3.567e-02,3.357e-03,1.932e-03,5.833e-03,9.709e-01,4.077e-03
CAMSAP1,19946,microtubule,GO:0005874,cellular component,15.0,22.0,2.155e-02,1.140e-02,4.075e-02,7.650e-03,1.865e-03,3.138e-02,9.351e-01,1.540e-02
CAMSAP1,19946,microtubule minus-end binding,GO:0051011,molecular function,15.0,2.0,2.067e-02,1.198e-02,3.567e-02,3.514e-03,1.610e-03,7.670e-03,9.689e-01,7.073e-03
CAMSAP1,19946,microtubule binding,GO:0008017,molecular function,15.0,22.0,2.196e-02,1.234e-02,3.907e-02,1.096e-02,3.145e-03,3.822e-02,9.156e-01,1.574e-02
CAMSAP1,19946,spectrin binding,GO:0030507,molecular function,15.0,3.0,4.308e-02,1.785e-02,1.039e-01,3.474e-02,1.155e-02,1.045e-01,8.228e-01,2.725e-02
UBE2M,12491,protein neddylation,GO:0045116,biological process,22.0,2.0,4.209e-02,1.520e-02,1.165e-01,2.447e-02,8.401e-03,7.130e-02,8.569e-01,2.507e-02
UBE2M,12491,cellular protein modification process,GO:0006464,biological process,22.0,65.0,7.076e-02,1.171e-02,4.275e-01,5.968e-02,6.002e-03,5.934e-01,7.502e-01,6.637e-02
UBE2M,12491,protein binding,GO:0005515,molecular function,22.0,332.0,3.601e-02,2.198e-02,5.899e-02,1.495e-02,5.441e-03,4.111e-02,8.962e-01,1.793e-02
UBE2M,12491,ubiquitin-protein transferase activity,GO:0004842,molecular function,22.0,11.0,4.224e-02,1.900e-02,9.391e-02,2.246e-02,1.190e-02,4.238e-02,8.665e-01,1.295e-02
UBE2M,12491,NEDD8 transferase activity,GO:0019788,molecular function,22.0,4.0,5.315e-02,1.719e-02,1.643e-01,4.207e-02,1.089e-02,1.626e-01,8.010e-01,3.495e-02
ZNF426,20725,protein binding,GO:0005515,molecular function,2.0,332.0,4.613e-02,3.465e-02,6.141e-02,4.613e-02,3.465e-02,6.141e-02,7.951e-01,7.771e-03
ZNF341,15992,"regulation of transcription, DNA-templated",GO:0006355,biological process,7.0,36.0,3.163e-02,1.966e-02,5.089e-02,1.472e-02,5.348e-03,4.052e-02,8.975e-01,1.599e-02
ZNF341,15992,nucleus,GO:0005634,cellular component,7.0,151.0,4.919e-02,4.589e-02,5.274e-02,4.099e-02,3.824e-02,4.395e-02,8.086e-01,1.848e-03
ZNF341,15992,DNA-binding transcription activator activity,GO:0001216,molecular function,7.0,3.0,2.556e-02,2.096e-02,3.116e-02,5.604e-03,2.693e-03,1.166e-02,9.507e-01,7.686e-03
ZNF341,15992,DNA-binding transcription factor activity,GO:0003700,molecular function,7.0,18.0,2.976e-02,1.886e-02,4.697e-02,1.667e-02,1.190e-02,2.335e-02,8.925e-01,6.079e-03
ZNF341,15992,DNA binding,GO:0003677,molecular function,7.0,26.0,2.976e-02,1.886e-02,4.697e-02,1.744e-02,9.132e-03,3.332e-02,8.875e-01,1.272e-02
ZNF341,15992,protein binding,GO:0005515,molecular function,7.0,332.0,5.749e-02,4.622e-02,7.152e-02,5.749e-02,4.622e-02,7.152e-02,7.700e-01,6.116e-03
GCH1,4193,neuromuscular process controlling posture,GO:0050884,biological process,27.0,2.0,2.589e-01,1.515e-01,4.423e-01,5.093e-02,4.619e-02,5.617e-02,7.839e-01,2.750e-03
GCH1,4193,protein homooligomerization,GO:0051260,biological process,27.0,4.0,2.589e-01,1.515e-01,4.423e-01,6.044e-02,2.552e-02,1.431e-01,7.621e-01,2.549e-02
GCH1,4193,pteridine-containing compound biosynthetic process,GO:0042559,biological process,27.0,13.0,2.733e-01,1.374e-01,5.435e-01,1.168e-01,2.852e-02,4.786e-01,6.696e-01,4.937e-02
GCH1,4193,positive regulation of nitric-oxide synthase activity,GO:0051000,biological process,27.0,3.0,2.770e-01,1.496e-01,5.132e-01,8.580e-02,6.899e-03,1.067e+00,6.991e-01,7.805e-02
GCH1,4193,tetrahydrobiopterin biosynthetic process,GO:0006729,biological process,27.0,5.0,2.799e-01,1.485e-01,5.276e-01,1.368e-01,3.442e-02,5.437e-01,6.464e-01,4.858e-02
GCH1,4193,response to tumor necrosis factor,GO:0034612,biological process,27.0,3.0,3.456e-01,1.529e-01,7.810e-01,2.548e-01,6.439e-02,1.008e+00,5.269e-01,7.244e-02
GCH1,4193,response to interferon-gamma,GO:0034341,biological process,27.0,3.0,3.478e-01,1.555e-01,7.779e-01,2.724e-01,7.559e-02,9.815e-01,5.135e-01,7.245e-02
GCH1,4193,regulation of removal of superoxide radicals,GO:2000121,biological process,27.0,7.0,3.808e-01,1.531e-01,9.471e-01,2.726e-01,6.636e-02,1.120e+00,5.140e-01,6.670e-02
GCH1,4193,response to lipopolysaccharide,GO:0032496,biological process,27.0,8.0,4.169e-01,2.482e-01,7.002e-01,3.751e-01,1.715e-01,8.201e-01,4.498e-01,4.896e-02
GCH1,4193,dopamine biosynthetic process,GO:0042416,biological process,27.0,4.0,4.270e-01,1.081e-01,1.688e+00,2.524e-01,1.749e-02,3.643e+00,4.818e-01,1.296e-01
GCH1,4193,regulation of blood pressure,GO:0008217,biological process,27.0,8.0,4.525e-01,3.126e-01,6.551e-01,3.994e-01,2.853e-01,5.591e-01,4.410e-01,2.192e-02
GCH1,4193,cytoplasm,GO:0005737,cellular component,27.0,69.0,2.734e-01,1.893e-01,3.950e-01,1.165e-01,8.716e-02,1.558e-01,6.778e-01,1.025e-02
GCH1,4193,cytosol,GO:0005829,cellular component,27.0,78.0,2.734e-01,1.893e-01,3.950e-01,1.277e-01,9.208e-02,1.770e-01,6.643e-01,1.157e-02
GCH1,4193,nucleus,GO:0005634,cellular component,27.0,151.0,2.734e-01,1.893e-01,3.950e-01,1.303e-01,1.095e-01,1.551e-01,6.616e-01,6.317e-03
GCH1,4193,cytoplasmic vesicle,GO:0031410,cellular component,27.0,28.0,2.828e-01,2.145e-01,3.727e-01,6.871e-02,1.193e-02,3.959e-01,7.387e-01,5.521e-02
GCH1,4193,nucleoplasm,GO:0005654,cellular component,27.0,74.0,2.843e-01,2.165e-01,3.734e-01,1.437e-01,8.220e-02,2.513e-01,6.455e-01,2.076e-02
GCH1,4193,nuclear membrane,GO:0031965,cellular component,27.0,9.0,3.076e-01,1.805e-01,5.242e-01,1.927e-01,1.189e-01,3.124e-01,5.977e-01,1.956e-02
GCH1,4193,protein-containing complex,GO:0032991,cellular component,27.0,481.0,3.880e-01,1.532e-01,9.826e-01,2.954e-01,7.466e-02,1.169e+00,4.964e-01,6.703e-02
GCH1,4193,mitogen-activated protein kinase binding,GO:0051019,molecular function,27.0,4.0,2.589e-01,1.515e-01,4.423e-01,3.598e-02,6.290e-03,2.058e-01,8.139e-01,4.288e-02
GCH1,4193,zinc ion binding,GO:0008270,molecular function,27.0,6.0,2.734e-01,1.893e-01,3.950e-01,1.046e-01,5.692e-02,1.923e-01,6.921e-01,1.995e-02
GCH1,4193,protein homodimerization activity,GO:0042803,molecular function,27.0,15.0,2.762e-01,1.855e-01,4.115e-01,1.328e-01,7.334e-02,2.404e-01,6.575e-01,2.114e-02
GCH1,4193,protein binding,GO:0005515,molecular function,27.0,332.0,2.828e-01,2.145e-01,3.727e-01,1.410e-01,9.185e-02,2.165e-01,6.490e-01,1.568e-02
GCH1,4193,GTP cyclohydrolase I activity,GO:0003934,molecular function,27.0,2.0,3.605e-01,1.211e-01,1.073e+00,1.756e-01,6.944e-03,4.440e+00,5.544e-01,1.240e-01
GCH1,4193,GTP binding,GO:0005525,molecular function,27.0,7.0,4.027e-01,2.306e-01,7.034e-01,3.462e-01,1.588e-01,7.544e-01,4.705e-01,4.801e-02
GCH1,4193,GTPase activity,GO:0003924,molecular function,27.0,7.0,4.113e-01,1.977e-01,8.556e-01,3.450e-01,1.717e-01,6.931e-01,4.741e-01,3.850e-02
TBC1D14,29246,recycling endosome to Golgi transport,GO:0071955,biological process,16.0,3.0,5.310e-02,2.569e-02,1.097e-01,8.861e-03,2.523e-03,3.111e-02,9.267e-01,1.674e-02
TBC1D14,29246,activation of GTPase activity,GO:0090630,biological process,16.0,3.0,7.164e-02,3.462e-02,1.483e-01,3.275e-02,8.455e-03,1.269e-01,8.268e-01,3.333e-02
TBC1D14,29246,intracellular protein transport,GO:0006886,biological process,16.0,22.0,7.837e-02,6.005e-02,1.023e-01,4.056e-02,1.571e-02,1.047e-01,8.072e-01,2.419e-02
TBC1D14,29246,negative regulation of autophagy,GO:0010507,biological process,16.0,9.0,9.604e-02,2.331e-02,3.956e-01,6.078e-02,7.896e-03,4.678e-01,7.509e-01,6.231e-02
TBC1D14,29246,regulation of autophagosome assembly,GO:2000785,biological process,16.0,6.0,1.026e-01,1.686e-02,6.249e-01,4.346e-02,1.783e-03,1.059e+00,7.688e-01,1.001e-01
TBC1D14,29246,autophagosome,GO:0005776,cellular component,16.0,4.0,5.310e-02,2.569e-02,1.097e-01,1.227e-02,2.400e-03,6.269e-02,9.039e-01,2.656e-02
TBC1D14,29246,recycling endosome,GO:0055037,cellular component,16.0,8.0,5.746e-02,3.244e-02,1.018e-01,2.161e-02,6.380e-03,7.317e-02,8.659e-01,2.329e-02
TBC1D14,29246,intracellular membrane-bounded organelle,GO:0043231,cellular component,16.0,40.0,5.979e-02,3.521e-02,1.015e-01,2.272e-02,1.232e-02,4.189e-02,8.654e-01,1.298e-02
TBC1D14,29246,Golgi apparatus,GO:0005794,cellular component,16.0,15.0,1.027e-01,8.637e-02,1.222e-01,7.314e-02,6.537e-02,8.183e-02,7.409e-01,3.432e-03
TBC1D14,29246,nucleoplasm,GO:0005654,cellular component,16.0,74.0,1.719e-01,1.510e-01,1.957e-01,1.470e-01,1.106e-01,1.954e-01,6.430e-01,1.068e-02
TBC1D14,29246,Rab GTPase binding,GO:0017137,molecular function,16.0,6.0,8.408e-02,2.973e-02,2.378e-01,4.642e-02,1.197e-02,1.801e-01,7.899e-01,3.715e-02
TBC1D14,29246,GTPase activator activity,GO:0005096,molecular function,16.0,6.0,1.203e-01,3.908e-02,3.704e-01,8.285e-02,1.434e-02,4.787e-01,7.132e-01,6.038e-02
TBC1D14,29246,protein kinase binding,GO:0019901,molecular function,16.0,32.0,1.254e-01,5.482e-02,2.867e-01,9.867e-02,3.576e-02,2.722e-01,6.979e-01,3.459e-02
TBC1D14,29246,protein binding,GO:0005515,molecular function,16.0,332.0,1.999e-01,1.428e-01,2.799e-01,1.853e-01,1.156e-01,2.970e-01,6.044e-01,2.002e-02
PRMT7,25557,histone arginine methylation,GO:0034969,biological process,18.0,7.0,9.206e-02,4.228e-02,2.005e-01,7.138e-03,2.184e-03,2.333e-02,9.392e-01,1.290e-02
PRMT7,25557,"regulation of transcription, DNA-templated",GO:0006355,biological process,18.0,36.0,1.003e-01,4.514e-02,2.227e-01,3.393e-02,4.862e-03,2.368e-01,8.176e-01,4.966e-02
PRMT7,25557,histone methylation,GO:0016571,biological process,18.0,6.0,1.021e-01,5.424e-02,1.920e-01,5.613e-02,2.749e-02,1.146e-01,7.714e-01,2.051e-02
PRMT7,25557,peptidyl-arginine methylation,GO:0018216,biological process,18.0,6.0,1.054e-01,6.690e-02,1.660e-01,6.874e-02,3.437e-02,1.375e-01,7.470e-01,2.107e-02
PRMT7,25557,spliceosomal snRNP assembly,GO:0000387,biological process,18.0,3.0,1.061e-01,7.739e-02,1.454e-01,5.974e-02,3.400e-02,1.050e-01,7.647e-01,1.603e-02
PRMT7,25557,nucleus,GO:0005634,cellular component,18.0,151.0,1.143e-01,5.414e-02,2.415e-01,7.833e-02,2.959e-02,2.074e-01,7.290e-01,3.146e-02
PRMT7,25557,nucleoplasm,GO:0005654,cellular component,18.0,74.0,1.221e-01,5.715e-02,2.610e-01,8.594e-02,2.287e-02,3.229e-01,7.144e-01,4.207e-02
PRMT7,25557,cytosol,GO:0005829,cellular component,18.0,78.0,1.275e-01,5.173e-02,3.143e-01,1.055e-01,3.431e-02,3.241e-01,6.875e-01,3.977e-02
PRMT7,25557,fibrillar center,GO:0001650,cellular component,18.0,9.0,1.376e-01,4.327e-02,4.376e-01,1.066e-01,2.066e-02,5.500e-01,6.789e-01,6.022e-02
PRMT7,25557,protein-arginine omega-N monomethyltransferase activity,GO:0035241,molecular function,18.0,2.0,9.514e-02,4.877e-02,1.856e-01,5.405e-02,1.825e-02,1.601e-01,7.740e-01,2.943e-02
PRMT7,25557,protein-arginine omega-N symmetric methyltransferase activity,GO:0035243,molecular function,18.0,2.0,9.514e-02,4.877e-02,1.856e-01,5.608e-02,1.997e-02,1.575e-01,7.702e-01,2.817e-02
PRMT7,25557,[myelin basic protein]-arginine N-methyltransferase activity,GO:0016277,molecular function,18.0,2.0,9.514e-02,4.877e-02,1.856e-01,5.653e-02,2.176e-02,1.468e-01,7.698e-01,2.627e-02
PRMT7,25557,protein-arginine omega-N asymmetric methyltransferase activity,GO:0035242,molecular function,18.0,2.0,9.514e-02,4.877e-02,1.856e-01,5.638e-02,1.847e-02,1.721e-01,7.690e-01,3.015e-02
PRMT7,25557,histone-arginine N-methyltransferase activity,GO:0008469,molecular function,18.0,7.0,1.027e-01,4.667e-02,2.259e-01,5.704e-02,1.197e-02,2.718e-01,7.642e-01,4.473e-02
PRMT7,25557,ribonucleoprotein complex binding,GO:0043021,molecular function,18.0,12.0,1.062e-01,4.074e-02,2.768e-01,5.122e-02,4.748e-03,5.525e-01,7.674e-01,6.155e-02
PRMT7,25557,S-adenosylmethionine-dependent methyltransferase activity,GO:0008757,molecular function,18.0,134.0,1.673e-01,1.820e-02,1.538e+00,1.036e-01,5.370e-03,2.000e+00,6.420e-01,1.302e-01
DPH2,3004,,,,nan,nan,,,,,,,,
CCNB1,1579,regulation of mitotic cell cycle spindle assembly checkpoint,GO:0090266,biological process,57.0,5.0,4.075e-02,3.572e-02,4.648e-02,1.123e-02,4.346e-03,2.902e-02,9.149e-01,1.424e-02
CCNB1,1579,mitotic spindle organization,GO:0007052,biological process,57.0,12.0,4.075e-02,3.572e-02,4.648e-02,1.264e-02,1.007e-02,1.586e-02,9.113e-01,3.380e-03
CCNB1,1579,mitotic cell cycle phase transition,GO:0044772,biological process,57.0,11.0,4.075e-02,3.572e-02,4.648e-02,1.902e-02,9.574e-03,3.778e-02,8.805e-01,1.411e-02
CCNB1,1579,regulation of cyclin-dependent protein serine/threonine kinase activity,GO:0000079,biological process,57.0,10.0,4.121e-02,3.584e-02,4.740e-02,2.587e-02,2.046e-02,3.271e-02,8.546e-01,5.525e-03
CCNB1,1579,positive regulation of mitotic cell cycle,GO:0045931,biological process,57.0,18.0,4.155e-02,3.888e-02,4.439e-02,1.773e-02,8.272e-03,3.801e-02,8.856e-01,1.405e-02
CCNB1,1579,mitotic metaphase plate congression,GO:0007080,biological process,57.0,9.0,4.222e-02,3.466e-02,5.142e-02,2.688e-02,1.126e-02,6.415e-02,8.494e-01,2.044e-02
CCNB1,1579,positive regulation of attachment of spindle microtubules to kinetochore,GO:0051987,biological process,57.0,6.0,4.264e-02,4.164e-02,4.366e-02,1.655e-02,3.870e-03,7.077e-02,8.852e-01,2.670e-02
CCNB1,1579,positive regulation of G2/M transition of mitotic cell cycle,GO:0010971,biological process,57.0,9.0,4.509e-02,2.932e-02,6.934e-02,2.241e-02,8.670e-03,5.792e-02,8.656e-01,2.129e-02
CCNB1,1579,positive regulation of mitochondrial ATP synthesis coupled electron transport,GO:1905448,biological process,57.0,5.0,4.815e-02,3.199e-02,7.247e-02,3.500e-02,1.273e-02,9.625e-02,8.227e-01,2.529e-02
CCNB1,1579,cyclin B1-CDK1 complex,GO:0097125,cellular component,57.0,2.0,4.075e-02,3.572e-02,4.648e-02,3.878e-03,2.578e-03,5.835e-03,9.663e-01,3.981e-03
CCNB1,1579,condensed nuclear chromosome outer kinetochore,GO:0000942,cellular component,57.0,3.0,4.075e-02,3.572e-02,4.648e-02,8.913e-03,2.869e-03,2.769e-02,9.271e-01,1.518e-02
CCNB1,1579,centrosome,GO:0005813,cellular component,57.0,31.0,4.075e-02,3.572e-02,4.648e-02,1.540e-02,9.314e-03,2.547e-02,8.976e-01,8.250e-03
CCNB1,1579,cyclin-dependent protein kinase holoenzyme complex,GO:0000307,cellular component,57.0,27.0,4.187e-02,3.458e-02,5.069e-02,2.142e-02,7.539e-03,6.084e-02,8.687e-01,2.243e-02
CCNB1,1579,spindle pole,GO:0000922,cellular component,57.0,15.0,4.297e-02,3.262e-02,5.662e-02,2.369e-02,1.397e-02,4.018e-02,8.625e-01,1.204e-02
CCNB1,1579,cytoplasm,GO:0005737,cellular component,57.0,69.0,4.943e-02,3.435e-02,7.113e-02,4.298e-02,3.060e-02,6.038e-02,8.029e-01,9.100e-03
CCNB1,1579,cytosol,GO:0005829,cellular component,57.0,78.0,4.947e-02,3.429e-02,7.138e-02,4.168e-02,2.196e-02,7.913e-02,8.052e-01,1.636e-02
CCNB1,1579,nucleus,GO:0005634,cellular component,57.0,151.0,4.976e-02,3.575e-02,6.926e-02,4.092e-02,2.869e-02,5.836e-02,8.083e-01,9.222e-03
CCNB1,1579,mitochondrial matrix,GO:0005759,cellular component,57.0,2.0,6.428e-02,3.037e-02,1.360e-01,5.786e-02,2.396e-02,1.398e-01,7.671e-01,2.592e-02
CCNB1,1579,cyclin-dependent protein serine/threonine kinase activator activity,GO:0061575,molecular function,57.0,3.0,4.075e-02,3.572e-02,4.648e-02,5.554e-03,2.624e-03,1.176e-02,9.511e-01,8.077e-03
CCNB1,1579,ubiquitin-like protein ligase binding,GO:0044389,molecular function,57.0,5.0,4.075e-02,3.572e-02,4.648e-02,2.102e-02,1.797e-02,2.459e-02,8.741e-01,3.346e-03
CCNB1,1579,cyclin-dependent protein serine/threonine kinase regulator activity,GO:0016538,molecular function,57.0,8.0,4.087e-02,3.618e-02,4.617e-02,1.874e-02,1.062e-02,3.307e-02,8.825e-01,1.043e-02
CCNB1,1579,patched binding,GO:0005113,molecular function,57.0,2.0,4.715e-02,2.645e-02,8.405e-02,3.342e-02,9.794e-03,1.140e-01,8.257e-01,3.090e-02
CCNB1,1579,protein kinase binding,GO:0019901,molecular function,57.0,32.0,4.774e-02,3.266e-02,6.978e-02,3.475e-02,2.356e-02,5.125e-02,8.250e-01,9.657e-03
CCNB1,1579,protein binding,GO:0005515,molecular function,57.0,332.0,5.237e-02,3.940e-02,6.963e-02,5.016e-02,3.645e-02,6.903e-02,7.857e-01,8.754e-03
CCNB1,1579,protein kinase activity,GO:0004672,molecular function,57.0,38.0,5.410e-02,2.358e-02,1.241e-01,3.576e-02,8.218e-03,1.556e-01,8.175e-01,3.900e-02
KATNBL1,26199,positive regulation of cytoskeleton organization,GO:0051495,biological process,6.0,20.0,3.747e-02,2.289e-02,6.134e-02,1.190e-02,3.379e-03,4.188e-02,9.105e-01,1.666e-02
KATNBL1,26199,mitotic spindle pole,GO:0097431,cellular component,6.0,5.0,4.447e-02,3.616e-02,5.470e-02,1.562e-02,1.110e-02,2.198e-02,8.972e-01,6.006e-03
KATNBL1,26199,nucleolus,GO:0005730,cellular component,6.0,41.0,7.198e-02,2.674e-02,1.938e-01,5.408e-02,1.990e-02,1.469e-01,7.744e-01,2.807e-02
KATNBL1,26199,nucleus,GO:0005634,cellular component,6.0,151.0,7.198e-02,2.674e-02,1.938e-01,6.008e-02,2.196e-02,1.643e-01,7.623e-01,2.797e-02
KATNBL1,26199,protein binding,GO:0005515,molecular function,6.0,332.0,8.734e-02,5.061e-02,1.507e-01,8.734e-02,5.061e-02,1.507e-01,7.170e-01,1.778e-02
TRIM45,19018,intercellular bridge,GO:0045171,cellular component,4.0,25.0,6.442e-02,4.012e-02,1.034e-01,5.944e-02,3.966e-02,8.908e-02,7.658e-01,1.155e-02
TRIM45,19018,cytosol,GO:0005829,cellular component,4.0,78.0,6.442e-02,4.012e-02,1.034e-01,6.106e-02,4.189e-02,8.899e-02,7.627e-01,1.063e-02
TRIM45,19018,nucleoplasm,GO:0005654,cellular component,4.0,74.0,6.442e-02,4.012e-02,1.034e-01,6.185e-02,3.360e-02,1.139e-01,7.606e-01,1.729e-02
STK26,18174,signal transduction by protein phosphorylation,GO:0023014,biological process,34.0,6.0,1.449e-01,9.166e-02,2.292e-01,2.369e-02,8.409e-03,6.673e-02,8.598e-01,2.230e-02
STK26,18174,protein phosphorylation,GO:0006468,biological process,34.0,33.0,1.449e-01,9.166e-02,2.292e-01,2.351e-02,7.248e-03,7.622e-02,8.592e-01,2.412e-02
STK26,18174,protein autophosphorylation,GO:0046777,biological process,34.0,12.0,1.631e-01,1.161e-01,2.290e-01,6.847e-02,2.476e-02,1.893e-01,7.464e-01,2.936e-02
STK26,18174,regulation of apoptotic process,GO:0042981,biological process,34.0,24.0,1.631e-01,1.161e-01,2.290e-01,8.468e-02,3.247e-02,2.208e-01,7.190e-01,3.127e-02
STK26,18174,MAPK cascade,GO:0000165,biological process,34.0,11.0,1.631e-01,1.161e-01,2.290e-01,8.832e-02,6.148e-02,1.269e-01,7.161e-01,1.151e-02
STK26,18174,cellular response to starvation,GO:0009267,biological process,34.0,28.0,1.631e-01,1.161e-01,2.290e-01,8.733e-02,3.231e-02,2.361e-01,7.147e-01,3.047e-02
STK26,18174,stress-activated protein kinase signaling cascade,GO:0031098,biological process,34.0,4.0,1.631e-01,1.161e-01,2.290e-01,9.906e-02,8.979e-02,1.093e-01,7.011e-01,3.324e-03
STK26,18174,regulation of hydrogen peroxide-induced cell death,GO:1903205,biological process,34.0,8.0,1.676e-01,1.204e-01,2.332e-01,1.096e-01,5.739e-02,2.093e-01,6.853e-01,2.149e-02
STK26,18174,activation of protein kinase activity,GO:0032147,biological process,34.0,13.0,1.843e-01,1.150e-01,2.955e-01,1.014e-01,3.217e-02,3.199e-01,6.929e-01,3.901e-02
STK26,18174,response to hydrogen peroxide,GO:0042542,biological process,34.0,7.0,1.860e-01,1.134e-01,3.052e-01,1.274e-01,5.903e-02,2.750e-01,6.626e-01,2.848e-02
STK26,18174,microvillus assembly,GO:0030033,biological process,34.0,3.0,2.782e-01,1.762e-01,4.393e-01,2.595e-01,1.588e-01,4.239e-01,5.407e-01,2.441e-02
STK26,18174,neuron projection morphogenesis,GO:0048812,biological process,34.0,7.0,2.852e-01,1.976e-01,4.117e-01,2.716e-01,2.004e-01,3.680e-01,5.329e-01,1.562e-02
STK26,18174,negative regulation of cell migration,GO:0030336,biological process,34.0,28.0,3.122e-01,1.868e-01,5.217e-01,3.122e-01,1.868e-01,5.217e-01,5.004e-01,2.795e-02
STK26,18174,extracellular exosome,GO:0070062,cellular component,34.0,33.0,1.480e-01,8.761e-02,2.501e-01,4.894e-02,2.567e-02,9.330e-02,7.878e-01,1.783e-02
STK26,18174,membrane,GO:0016020,cellular component,34.0,53.0,1.480e-01,8.761e-02,2.501e-01,6.265e-02,8.600e-03,4.564e-01,7.490e-01,5.537e-02
STK26,18174,cytoplasm,GO:0005737,cellular component,34.0,69.0,1.480e-01,8.761e-02,2.501e-01,6.827e-02,1.544e-02,3.018e-01,7.427e-01,4.425e-02
STK26,18174,cytosol,GO:0005829,cellular component,34.0,78.0,1.480e-01,8.761e-02,2.501e-01,6.956e-02,1.516e-02,3.192e-01,7.400e-01,4.623e-02
STK26,18174,Golgi-associated vesicle,GO:0005798,cellular component,34.0,5.0,1.513e-01,1.067e-01,2.147e-01,2.661e-02,7.932e-03,8.927e-02,8.478e-01,2.762e-02
STK26,18174,perinuclear region of cytoplasm,GO:0048471,cellular component,34.0,5.0,1.559e-01,1.042e-01,2.333e-01,8.959e-02,3.554e-02,2.258e-01,7.118e-01,2.995e-02
STK26,18174,apical plasma membrane,GO:0016324,cellular component,34.0,2.0,1.631e-01,1.161e-01,2.290e-01,9.485e-02,5.788e-02,1.554e-01,7.061e-01,1.583e-02
STK26,18174,Golgi apparatus,GO:0005794,cellular component,34.0,15.0,1.655e-01,6.804e-02,4.026e-01,5.873e-02,5.235e-03,6.590e-01,7.493e-01,7.580e-02
STK26,18174,cell periphery,GO:0071944,cellular component,34.0,2.0,1.871e-01,8.627e-02,4.056e-01,1.457e-01,4.676e-02,4.539e-01,6.373e-01,4.631e-02
