hgnc_symbol,gene_id
DUXAP9,ENSG00000225210
TATDN2P2,ENSG00000218226
HMGA1P5,ENSG00000233313
TMEM181,ENSG00000146433
RNF112,ENSG00000128482
MCCD1,ENSG00000204511
SULT1C2P1,ENSG00000237223
DNAJB4,ENSG00000162616
CXCL14,ENSG00000145824
DLX6,ENSG00000006377
GMCL1P2,ENSG00000271070
NBEAP5,ENSG00000277710
DDX39B,ENSG00000198563
,ENSG00000223539
,ENSG00000278594
MRPL52,ENSG00000172590
,ENSG00000237236
,ENSG00000249135
,ENSG00000231232
MATK,ENSG00000007264
,ENSG00000238000
CYP46A1,ENSG00000036530
,ENSG00000271696
,ENSG00000231484
RNF223,ENSG00000237330
,ENSG00000233918
TRIM73,ENSG00000178809
CYP21A1P,ENSG00000204338
,ENSG00000285228
CYP2F1,ENSG00000197446
RBKS,ENSG00000171174
PDHA1,ENSG00000131828
KIF16B,ENSG00000089177
SAMD3,ENSG00000164483
BRF2,ENSG00000104221
NUTM2B,ENSG00000188199
SRD5A1,ENSG00000145545
TMEM175,ENSG00000127419
NSUN5P1,ENSG00000223705
OR4F29,ENSG00000284733
,ENSG00000254491
MTND4P7,ENSG00000253257
RPL23AP24,ENSG00000236679
C8orf48,ENSG00000164743
ODF3,ENSG00000177947
,ENSG00000237094
,ENSG00000248930
FCHO2,ENSG00000157107
DYNLT1,ENSG00000146425
DLC1,ENSG00000164741
UBXN6,ENSG00000167671
APMAP,ENSG00000101474
RAB14,ENSG00000119396
,ENSG00000224886
BEND3P3,ENSG00000278616
TENM2,ENSG00000145934
CYP2T3P,ENSG00000268529
,ENSG00000146722
BLOC1S2,ENSG00000196072
,ENSG00000176183
BET1L,ENSG00000177951
INTS10,ENSG00000104613
DNAJC8,ENSG00000126698
,ENSG00000250575
,ENSG00000285723
,ENSG00000232848
,ENSG00000232027
MKKS,ENSG00000125863
ZNF790,ENSG00000197863
WBP1LP7,ENSG00000269732
CICP7,ENSG00000233653
,ENSG00000228463
,ENSG00000216307
EPS15,ENSG00000085832
DOK3,ENSG00000146094
ADD1,ENSG00000087274
SERPINB12,ENSG00000166634
NOX4,ENSG00000086991
PPT2,ENSG00000221988
DRD4,ENSG00000069696
MED6,ENSG00000133997
,ENSG00000270695
,ENSG00000228030
MPP6,ENSG00000105926
SLC35G6,ENSG00000259224
PPARA,ENSG00000186951
SCGB1C1,ENSG00000188076
,ENSG00000242329
,ENSG00000285508
AMZ2P2,ENSG00000219249
ZBTB4,ENSG00000174282
,ENSG00000253483
SYTL3,ENSG00000164674
,ENSG00000241352
,ENSG00000251467
RPL13AP20,ENSG00000234498
,ENSG00000233454
ZNF90P3,ENSG00000233782
,ENSG00000230659
,ENSG00000254979
ACTG1P20,ENSG00000241547
RPL31P61,ENSG00000243297
TMEM222,ENSG00000186501
CHAF1A,ENSG00000167670
ZNF829,ENSG00000185869
PKD2L1,ENSG00000107593
SAPCD2P4,ENSG00000234312
RPL36P16,ENSG00000224476
FAM30B,ENSG00000277988
,ENSG00000271523
,ENSG00000259769
SIRPD,ENSG00000125900
UCK2,ENSG00000143179
BCAR1P1,ENSG00000258397
PDLIM7,ENSG00000196923
RB1,ENSG00000139687
FGF19,ENSG00000162344
ZNF226,ENSG00000167380
COA8,ENSG00000256053
,ENSG00000279924
ATP5IF1,ENSG00000130770
DSN1,ENSG00000149636
,ENSG00000242324
ALOX5,ENSG00000012779
ZNF345,ENSG00000251247
ABITRAM,ENSG00000119328
,ENSG00000260861
,ENSG00000256441
CYP4F8,ENSG00000186526
BMS1P15,ENSG00000258780
,ENSG00000215270
NBEAP3,ENSG00000223875
,ENSG00000271330
SIRPB1,ENSG00000101307
SUMO2P14,ENSG00000271096
,ENSG00000271578
CTNNAL1,ENSG00000119326
,ENSG00000279081
CASTOR1,ENSG00000239282
SALL2,ENSG00000165821
GAPDHP34,ENSG00000235306
CDPF1,ENSG00000205643
TCEAL4P1,ENSG00000223543
ARL2BPP3,ENSG00000215486
SMAP2,ENSG00000084070
NDE1P2,ENSG00000271337
ERLEC1,ENSG00000068912
L3MBTL3,ENSG00000198945
PCNA,ENSG00000132646
REG4,ENSG00000134193
ELL,ENSG00000105656
KRT18P7,ENSG00000258951
PHB2,ENSG00000215021
KRT8P32,ENSG00000250221
MRPS35P2,ENSG00000250830
CYP4F3,ENSG00000186529
RIPOR2,ENSG00000111913
ATP6V1G2-DDX39B,ENSG00000254870
PIK3C3,ENSG00000078142
KLC1,ENSG00000126214
POLRMT,ENSG00000099821
,ENSG00000267544
C19orf38,ENSG00000214212
BTN3A2,ENSG00000186470
PSMC1P11,ENSG00000217385
GRM4,ENSG00000124493
TBC1D10A,ENSG00000099992
CARD11,ENSG00000198286
GABRD,ENSG00000187730
,ENSG00000285085
CELA2B,ENSG00000215704
PPT2-EGFL8,ENSG00000258388
ODAM,ENSG00000109205
MARCHF8,ENSG00000165406
CBWD2,ENSG00000136682
ACSBG1,ENSG00000103740
,ENSG00000213172
RCBTB2,ENSG00000136161
MTND6P7,ENSG00000224695
MBL2,ENSG00000165471
REREP1Y,ENSG00000225189
,ENSG00000258628
PHBP16,ENSG00000227593
HEPHL1,ENSG00000181333
,ENSG00000284679
,ENSG00000229286
GGT4P,ENSG00000280208
SNRPEP8,ENSG00000231399
ABCD1P4,ENSG00000225293
KMT5AP1,ENSG00000279730
,ENSG00000279124
TRMT44,ENSG00000155275
,ENSG00000284748
CELA2A,ENSG00000142615
OR11H13P,ENSG00000196143
,ENSG00000226160
,ENSG00000231996
PABPC1P9,ENSG00000229658
MTCYBP7,ENSG00000227789
ASB3,ENSG00000115239
,ENSG00000271632
,ENSG00000230073
,ENSG00000228806
,ENSG00000274637
SLC9B1P4,ENSG00000227367
,ENSG00000277252
OR10X1,ENSG00000279111
MSANTD3,ENSG00000066697
,ENSG00000251211
,ENSG00000284954
RPL26P34,ENSG00000225404
ATP12A,ENSG00000075673
B3GNT3,ENSG00000179913
EGFL8,ENSG00000241404
SESN2,ENSG00000130766
CNTNAP3B,ENSG00000154529
RFXAP,ENSG00000133111
CASP9,ENSG00000132906
S1PR1,ENSG00000170989
,ENSG00000266549
ACOX3,ENSG00000087008
FAM209A,ENSG00000124103
KCTD1,ENSG00000134504
CLEC5A,ENSG00000258227
PKDREJ,ENSG00000130943
CRMP1,ENSG00000072832
TMEFF1,ENSG00000241697
,ENSG00000229635
SMAD9,ENSG00000120693
CIB2,ENSG00000136425
GMCL2,ENSG00000244234
SULT1C4,ENSG00000198075
RTF2,ENSG00000022277
TNXA,ENSG00000248290
GPRC5A,ENSG00000013588
FIGLA,ENSG00000183733
,ENSG00000248751
,ENSG00000228399
HMGN2P21,ENSG00000228034
MSANTD3-TMEFF1,ENSG00000251349
PPIAP7,ENSG00000173810
MTCO2P24,ENSG00000249990
MTCO1P24,ENSG00000249448
LPAR6,ENSG00000139679
SEPTIN14P1,ENSG00000231523
CTBP2P4,ENSG00000251102
PTPN13,ENSG00000163629
CXorf21,ENSG00000120280
DDX18P4,ENSG00000251553
SERPINB13,ENSG00000197641
VPS72,ENSG00000163159
VCAN,ENSG00000038427
,ENSG00000233990
MORN4,ENSG00000171160
PLGRKT,ENSG00000107020
TAF3,ENSG00000165632
,ENSG00000229700
PRRT1,ENSG00000204314
MEX3B,ENSG00000183496
RBBP4P5,ENSG00000256737
NDUFC2-KCTD14,ENSG00000259112
PCNPP5,ENSG00000177197
OR10G3,ENSG00000169208
PPP1R26P1,ENSG00000238086
DDX10P1,ENSG00000237135
OR9N1P,ENSG00000244292
,ENSG00000256081
ZNF438,ENSG00000183621
PSMC3,ENSG00000165916
HERC6,ENSG00000138642
AQP4,ENSG00000171885
OR10G1P,ENSG00000273586
RNF152P1,ENSG00000214190
OR9A4,ENSG00000258083
,ENSG00000237572
C1QC,ENSG00000159189
,ENSG00000249967
UBE2NP1,ENSG00000256385
STK19B,ENSG00000250535
CKS1BP6,ENSG00000178556
TRAV1-1,ENSG00000255569
SNX27,ENSG00000143376
TARS1,ENSG00000113407
TENT4A,ENSG00000112941
HOGA1,ENSG00000241935
OR10G2,ENSG00000255582
KCTD14,ENSG00000151364
MGAM,ENSG00000257335
PHKG1P1,ENSG00000226075
IDH3A,ENSG00000166411
TRAV1-2,ENSG00000256553
EFS,ENSG00000100842
SEPTIN7P4,ENSG00000240651
ARL6IP1P1,ENSG00000255664
,ENSG00000258639
THRSP,ENSG00000151365
FTLP2,ENSG00000232368
NDUFC2,ENSG00000151366
ABCD4,ENSG00000119688
GPRC5D,ENSG00000111291
,ENSG00000270359
PAIP2,ENSG00000120727
CHAC2,ENSG00000143942
MFSD14C,ENSG00000196312
C1QB,ENSG00000173369
PI4K2A,ENSG00000155252
,ENSG00000236638
GPR75,ENSG00000119737
RPL7P61,ENSG00000230282
TMCO3,ENSG00000150403
GSTK1,ENSG00000197448
DCHS1,ENSG00000166341
RUBCNL,ENSG00000102445
,ENSG00000258750
RPL18P1,ENSG00000242417
SPTA1,ENSG00000163554
MRI1,ENSG00000037757
HEBP1,ENSG00000013583
,ENSG00000224365
C10orf62,ENSG00000203942
,ENSG00000229886
SCD,ENSG00000099194
,ENSG00000258381
,ENSG00000205596
,ENSG00000258401
INSL3,ENSG00000248099
,ENSG00000229305
,ENSG00000270909
YRDCP2,ENSG00000236745
RBM17P3,ENSG00000237207
,ENSG00000282804
NUTM2G,ENSG00000188152
,ENSG00000266184
PPIAP29,ENSG00000214975
GCNT7,ENSG00000124091
SLC25A37,ENSG00000147454
SLC23A1,ENSG00000170482
MTCO2P33,ENSG00000217083
DHFRP3,ENSG00000168129
EVC,ENSG00000072840
CIAPIN1P,ENSG00000263846
,ENSG00000231386
ARMH2,ENSG00000260286
CLEC4F,ENSG00000152672
RBMY2CP,ENSG00000215540
CHST9,ENSG00000154080
ASS1P1,ENSG00000220517
INSIG1,ENSG00000186480
CHP1,ENSG00000187446
,ENSG00000223977
FAM216B,ENSG00000179813
ZFAND4,ENSG00000172671
,ENSG00000236647
RPL37P10,ENSG00000224627
,ENSG00000228225
,ENSG00000233805
OFD1P10Y,ENSG00000225466
TMEM171,ENSG00000157111
IPO5,ENSG00000065150
ST6GALNAC2P1,ENSG00000228902
,ENSG00000227257
PTMAP11,ENSG00000269907
HSFY6P,ENSG00000224169
CTSZ,ENSG00000101160
FUNDC2P2,ENSG00000182814
SEMA4C,ENSG00000168758
USP9YP18,ENSG00000223407
FIGN,ENSG00000182263
SINHCAFP3,ENSG00000253488
RPSAP19,ENSG00000183298
PANX1,ENSG00000110218
ZNF733P,ENSG00000185037
NKX3-1,ENSG00000167034
CD207,ENSG00000116031
,ENSG00000232165
,ENSG00000227923
SPTLC1P1,ENSG00000230397
DLX5,ENSG00000105880
,ENSG00000285781
AQP3,ENSG00000165272
CDY14P,ENSG00000226873
ZEB1,ENSG00000148516
ELOCP16,ENSG00000227915
,ENSG00000219314
,ENSG00000227545
COPS7A,ENSG00000111652
ARAFP3,ENSG00000227298
TAS2R38,ENSG00000257138
SERPINB4,ENSG00000206073
PRYP3,ENSG00000169763
,ENSG00000250747
SHISAL2A,ENSG00000182183
PDZK1IP1,ENSG00000162366
TMEM174,ENSG00000164325
SUSD1,ENSG00000106868
TMEM33,ENSG00000109133
NBPF7,ENSG00000215864
COA7,ENSG00000162377
CYP2S1,ENSG00000167600
MAP3K15,ENSG00000180815
CCDC34,ENSG00000109881
CDKN1C,ENSG00000129757
SEH1L,ENSG00000085415
,ENSG00000270292
NDUFS5P3,ENSG00000233664
,ENSG00000270228
ADCYAP1R1,ENSG00000078549
SYT14P1,ENSG00000215127
ETV1,ENSG00000006468
ALDH1A1,ENSG00000165092
TMPRSS11F,ENSG00000198092
SH2D7,ENSG00000183476
HIRA,ENSG00000100084
TYK2,ENSG00000105397
RSPO1,ENSG00000169218
TMEM139,ENSG00000178826
RHBDL1,ENSG00000103269
,ENSG00000259195
CARM1,ENSG00000142453
KLHL25,ENSG00000183655
TMPRSS11D,ENSG00000153802
PPP1R2P4,ENSG00000241353
SRC,ENSG00000197122
OR4E2,ENSG00000221977
,ENSG00000258781
,ENSG00000279231
OR55B1P,ENSG00000231548
CHEK2P4,ENSG00000235969
CHEK2P2,ENSG00000259156
MBOAT1,ENSG00000172197
MYT1L,ENSG00000186487
,ENSG00000248200
ELOVL6,ENSG00000170522
RPLP0P1,ENSG00000226229
MED18,ENSG00000130772
OR4E1,ENSG00000276240
UBE2V1P15,ENSG00000217680
ZYG11B,ENSG00000162378
FDCSP,ENSG00000181617
,ENSG00000255387
,ENSG00000256350
SSU72P5,ENSG00000284018
,ENSG00000268486
PRSS16,ENSG00000112812
TRAV2,ENSG00000211776
,ENSG00000235208
CYP2C56P,ENSG00000229641
FILIP1,ENSG00000118407
TMPRSS11A,ENSG00000187054
FGF22,ENSG00000070388
,ENSG00000233995
PRMT3,ENSG00000185238
SAP130,ENSG00000136715
SNRPB2,ENSG00000125870
GOLM1,ENSG00000135052
SLC22A18,ENSG00000110628
,ENSG00000277156
BMS1P17,ENSG00000228294
RPS13P2,ENSG00000228929
PRPS1P1,ENSG00000226847
,ENSG00000243780
CCDC112,ENSG00000164221
,ENSG00000240238
,ENSG00000259608
,ENSG00000244306
LPL,ENSG00000175445
CUL2,ENSG00000108094
CYP1D1P,ENSG00000228024
USP6NL,ENSG00000148429
TTC38,ENSG00000075234
TMPRSS11CP,ENSG00000232398
HMGB1P39,ENSG00000203489
CAVIN4,ENSG00000170681
AGAP10P,ENSG00000230869
GCOM2,ENSG00000227725
ATP2A3,ENSG00000074370
ST3GAL1P1,ENSG00000250656
ACTG1P19,ENSG00000237999
ZYG11A,ENSG00000203995
,ENSG00000250728
,ENSG00000230161
PFN1P9,ENSG00000227205
,ENSG00000285990
GAPDHP26,ENSG00000229541
,ENSG00000214784
YIPF2,ENSG00000130733
KCNMB3P1,ENSG00000239435
,ENSG00000238143
NOTCH2P1,ENSG00000226446
PLPPR1,ENSG00000148123
TRAV3,ENSG00000211777
SSU72P2,ENSG00000284306
,ENSG00000225513
CCT8L2,ENSG00000198445
ADAM30,ENSG00000134249
UFD1,ENSG00000070010
SSU72P6,ENSG00000236175
FABP5P11,ENSG00000240122
CHGA,ENSG00000100604
TRAV4,ENSG00000211778
,ENSG00000256745
DEFB125,ENSG00000178591
GNRHR,ENSG00000109163
SSU72P4,ENSG00000283873
XKRYP3,ENSG00000236620
FAM126A,ENSG00000122591
TRAV5,ENSG00000211779
USP9YP25,ENSG00000224866
ZNF962P,ENSG00000215604
USP9YP29,ENSG00000232424
TMPRSS11GP,ENSG00000229009
BNIP3P7,ENSG00000270496
TAL1,ENSG00000162367
FOXD4L1,ENSG00000184492
DEFB126,ENSG00000125788
MTND2P41,ENSG00000283131
GUCY2GP,ENSG00000243316
PABPC1L,ENSG00000101104
EZR,ENSG00000092820
VN1R31P,ENSG00000236284
MRPL17,ENSG00000158042
ATP10D,ENSG00000145246
GSDME,ENSG00000105928
LONRF2P2,ENSG00000233905
DEFB127,ENSG00000088782
ACNATP,ENSG00000227411
HMGN1P15,ENSG00000250197
TRMT112P4,ENSG00000236763
ZNF76,ENSG00000065029
NAGK,ENSG00000124357
ERFL,ENSG00000268041
RPS2P46,ENSG00000189343
EN2,ENSG00000164778
SLC45A1,ENSG00000162426
SLC22A18AS,ENSG00000254827
CACNA1I,ENSG00000100346
ARHGEF1,ENSG00000076928
FYTTD1P1,ENSG00000234502
RAB9AP1,ENSG00000232910
BAAT,ENSG00000136881
FAM21FP,ENSG00000237840
BMP8A,ENSG00000183682
MPV17,ENSG00000115204
IZUMO1R,ENSG00000183560
SH3GL3,ENSG00000140600
ANXA7,ENSG00000138279
,ENSG00000230328
PPIEL,ENSG00000243970
,ENSG00000235036
WASHC2C,ENSG00000172661
SLX4IP,ENSG00000149346
OR10Z1,ENSG00000198967
,ENSG00000254590
PLEKHO2,ENSG00000241839
CDIP1,ENSG00000089486
DUXAP5,ENSG00000255377
HTR7P1,ENSG00000183935
COG6,ENSG00000133103
,ENSG00000243129
HTR3A,ENSG00000166736
WDR70,ENSG00000082068
USP2,ENSG00000036672
NKX2-6,ENSG00000180053
DNAAF5,ENSG00000164818
,ENSG00000242431
ANKDD1A,ENSG00000166839
,ENSG00000271118
,ENSG00000261077
RIIAD1,ENSG00000178796
RAP1GAP,ENSG00000076864
AGBL1,ENSG00000273540
WDR54,ENSG00000005448
PHYKPL,ENSG00000175309
MRPL40,ENSG00000185608
IL25,ENSG00000166090
OXCT2P1,ENSG00000237624
RPS6P14,ENSG00000225482
TVP23C-CDRT4,ENSG00000259024
C22orf39,ENSG00000242259
CTNNA1P1,ENSG00000249026
CELF3,ENSG00000159409
AK3P4,ENSG00000248722
PRKAR1B,ENSG00000188191
,ENSG00000249944
,ENSG00000249433
FTLP8,ENSG00000232217
CCT5P1,ENSG00000250444
KCTD9P5,ENSG00000248216
,ENSG00000241678
TOMM34,ENSG00000025772
,ENSG00000270679
,ENSG00000232943
FEM1C,ENSG00000145780
,ENSG00000217004
ZNF227,ENSG00000131115
CDRT4,ENSG00000239704
RRAS2,ENSG00000133818
PPIAP53,ENSG00000223878
ATP6V1B1,ENSG00000116039
EIF5P2,ENSG00000275800
RPL9P2,ENSG00000234324
PHACTR4,ENSG00000204138
CHRM1,ENSG00000168539
ACSS1,ENSG00000154930
TVP23C,ENSG00000175106
,ENSG00000219487
,ENSG00000249240
,ENSG00000283043
,ENSG00000248237
PDCD1LG2,ENSG00000197646
RGMB,ENSG00000174136
,ENSG00000254892
CCR4,ENSG00000183813
ZNF133,ENSG00000125846
SSU72P3,ENSG00000284546
,ENSG00000217653
RPL4P1,ENSG00000240954
SLC25A27,ENSG00000153291
SSU72P7,ENSG00000284438
ZNF235,ENSG00000159917
CERS4,ENSG00000090661
DNAJC19P6,ENSG00000220871
TRAV6,ENSG00000211780
RIC1,ENSG00000107036
TRAV7,ENSG00000211781
MDN1,ENSG00000112159
OR52B4,ENSG00000221996
THY1,ENSG00000154096
,ENSG00000224593
SMIM12P1,ENSG00000271284
TRAV8-1,ENSG00000211782
TOM1L2,ENSG00000175662
OR52B3P,ENSG00000175800
SDK1,ENSG00000146555
TRAV9-1,ENSG00000211783
TTC9,ENSG00000133985
TRAV10,ENSG00000211784
,ENSG00000229820
RPL34P20,ENSG00000231508
LAMTOR3P1,ENSG00000228825
PRDM16,ENSG00000142611
RPL29P28,ENSG00000232378
RRP12,ENSG00000052749
ZNF233,ENSG00000159915
,ENSG00000271078
,ENSG00000267623
HNRNPAB,ENSG00000197451
,ENSG00000267088
EIF4A1P5,ENSG00000226161
,ENSG00000260211
DNM1P31,ENSG00000261491
,ENSG00000250540
NADK2,ENSG00000152620
PRELID3BP7,ENSG00000250711
CEBPB,ENSG00000172216
GVINP1,ENSG00000254838
NDUFA3P1,ENSG00000267590
ELOCP21,ENSG00000226186
GAPDHP31,ENSG00000235868
AP1B1P1,ENSG00000234479
OR7E46P,ENSG00000234485
GVINP2,ENSG00000254781
NIFKP3,ENSG00000256331
STC1,ENSG00000159167
,ENSG00000237439
ANKRD53,ENSG00000144031
FAM178B,ENSG00000168754
TDRD6,ENSG00000180113
SUPT5H,ENSG00000196235
OR2AG2,ENSG00000188124
DEFB128,ENSG00000185982
PLA2G7,ENSG00000146070
,ENSG00000275468
MAPK10,ENSG00000109339
,ENSG00000250020
,ENSG00000267180
FEM1AP4,ENSG00000235876
OR2AG1,ENSG00000279486
BTBD2,ENSG00000133243
,ENSG00000256500
TRAPPC2P9,ENSG00000232845
HAPLN1,ENSG00000145681
OFD1P11Y,ENSG00000237302
RPL21P131,ENSG00000232429
XRCC3,ENSG00000126215
AXL,ENSG00000167601
ELOCP9,ENSG00000231540
AP1B1P2,ENSG00000232707
,ENSG00000266906
GPR83,ENSG00000123901
VAX2,ENSG00000116035
,ENSG00000267768
,ENSG00000228702
,ENSG00000267264
FAM234B,ENSG00000084444
C22orf42,ENSG00000205856
KLHDC9,ENSG00000162755
C1orf109,ENSG00000116922
CDY15P,ENSG00000223362
OR7E91P,ENSG00000205847
,ENSG00000258881
,ENSG00000278487
TEX261,ENSG00000144043
SUCLG1,ENSG00000163541
,ENSG00000286162
ANXA2R,ENSG00000177721
ERMP1,ENSG00000099219
,ENSG00000233713
GDNF,ENSG00000168621
KRT18P9,ENSG00000271231
CYCSP55,ENSG00000214810
GSG1,ENSG00000111305
TMED7,ENSG00000134970
,ENSG00000270688
,ENSG00000160460
C9orf153,ENSG00000187753
ZNF131,ENSG00000172262
CDYL,ENSG00000153046
OR7E62P,ENSG00000234896
TMED7-TICAM2,ENSG00000251201
PIGHP1,ENSG00000259657
ANKRD62P1,ENSG00000259271
GTF2A2,ENSG00000140307
VWFP1,ENSG00000241717
ABTB2,ENSG00000166016
ZNRD2,ENSG00000173465
TRAV11,ENSG00000256474
E2F3,ENSG00000112242
SRP14,ENSG00000140319
TICAM2,ENSG00000243414
TPTEP1,ENSG00000100181
TRIM21,ENSG00000132109
ESYT2,ENSG00000117868
XKRYP4,ENSG00000231026
SPATA31A6,ENSG00000185775
TRAV12-1,ENSG00000211785
,ENSG00000254708
TRAV8-2,ENSG00000211786
USP9YP13,ENSG00000224571
CNPY1,ENSG00000146910
FAM89B,ENSG00000176973
TRAV8-3,ENSG00000211787
,ENSG00000278009
ZFR2,ENSG00000105278
,ENSG00000239986
LRR1,ENSG00000165501
ALG5,ENSG00000120697
TRAV13-1,ENSG00000211788
IGKV1-17,ENSG00000240382
USP9YP11,ENSG00000226369
PARP4P3,ENSG00000249263
IGKV2-18,ENSG00000254157
PTPN4,ENSG00000088179
IGKV2-19,ENSG00000253732
SLC25A15P5,ENSG00000249288
,ENSG00000276277
FGF4,ENSG00000075388
OR52P2P,ENSG00000171999
OR52K3P,ENSG00000225101
NCOA3,ENSG00000124151
IGKV3-20,ENSG00000239951
OR51R1P,ENSG00000237272
,ENSG00000267630
MMP14,ENSG00000157227
GRAMD4P3,ENSG00000278301
OR52K2,ENSG00000181963
BAG5,ENSG00000166170
,ENSG00000267389
TERF1P5,ENSG00000226361
GCNT3,ENSG00000140297
FGF3,ENSG00000186895
HMGA1,ENSG00000137309
TRAV12-2,ENSG00000211789
CD274,ENSG00000120217
IGKV6-21,ENSG00000211611
DEFB129,ENSG00000125903
CHST8,ENSG00000124302
SLC25A1P5,ENSG00000267323
IGKV1-22,ENSG00000253578
TRAV8-4,ENSG00000211790
RBM33,ENSG00000184863
,ENSG00000216516
IGKV2-23,ENSG00000253625
FAM207BP,ENSG00000228797
TRAV8-5,ENSG00000256379
IGKV2-24,ENSG00000241294
GXYLT1P1,ENSG00000230931
TRAV13-2,ENSG00000211791
IGKV3-25,ENSG00000253202
IGKV2-26,ENSG00000254098
DEFB132,ENSG00000186458
TRAV14DV4,ENSG00000211792
,ENSG00000277852
CNN2P12,ENSG00000204718
TRAV9-2,ENSG00000211793
AKR1D1,ENSG00000122787
RPL32P29,ENSG00000244270
ZNF965P,ENSG00000227784
SUB1P2,ENSG00000258737
RHOQP1,ENSG00000258568
TRAV15,ENSG00000258482
SPDYE2B,ENSG00000173678
,ENSG00000258557
VRTN,ENSG00000133980
SUPT20H,ENSG00000102710
BNIP2,ENSG00000140299
RPS29,ENSG00000213741
OR52K1,ENSG00000196778
C11orf88,ENSG00000183644
CPZ,ENSG00000109625
H3P24,ENSG00000251118
TRAV12-3,ENSG00000211794
PLEKHG4B,ENSG00000153404
UPK3BL2,ENSG00000284981
FABP12P1,ENSG00000216265
TRAV8-6,ENSG00000211795
RPS2P2,ENSG00000177776
,ENSG00000267645
TAB2,ENSG00000055208
FTLP5,ENSG00000266989
OR52M2P,ENSG00000226616
,ENSG00000270542
UPK3BL1,ENSG00000267368
,ENSG00000232383
ST6GALNAC6,ENSG00000160408
TRAV16,ENSG00000211796
POLR2J3,ENSG00000168255
IGKV1-27,ENSG00000244575
OR52M1,ENSG00000197790
IGKV2-28,ENSG00000244116
TRAV17,ENSG00000211797
VEGFA,ENSG00000112715
PMIS2,ENSG00000283758
C11orf40,ENSG00000171987
REXO2,ENSG00000076043
TRAV18,ENSG00000211798
OR6A2,ENSG00000184933
IGKV2-29,ENSG00000253998
IGKV2-30,ENSG00000243238
GTF2IRD1,ENSG00000006704
TRAV19,ENSG00000211799
,ENSG00000258705
GPR78,ENSG00000155269
RPL7AP14,ENSG00000213979
,ENSG00000254755
,ENSG00000234639
OR52I2,ENSG00000226288
AICDA,ENSG00000111732
ARRB2,ENSG00000141480
,ENSG00000231923
,ENSG00000231931
TRAV20,ENSG00000211800
ASXL3,ENSG00000141431
,ENSG00000255977
HSBP1P2,ENSG00000166530
AVPI1,ENSG00000119986
RFX3,ENSG00000080298
C19orf53,ENSG00000104979
RPL30P9,ENSG00000242709
PGM5P4,ENSG00000225398
,ENSG00000249360
FKBP8,ENSG00000105701
DHX58,ENSG00000108771
SUMO4,ENSG00000177688
,ENSG00000255458
OR10A4,ENSG00000170782
SERPINB11,ENSG00000206072
JAK3,ENSG00000105639
OR10A2,ENSG00000170790
,ENSG00000250594
ZBED1P1,ENSG00000250304
OR2D2,ENSG00000166368
,ENSG00000284327
TIGD7,ENSG00000140993
RNF126,ENSG00000070423
ZNF214,ENSG00000149050
POTEG,ENSG00000187537
,ENSG00000284591
RPS7P4,ENSG00000229133
,ENSG00000284522
COX6B1P7,ENSG00000225242
,ENSG00000230953
,ENSG00000231866
CALR4P,ENSG00000227742
RHOC,ENSG00000155366
TMIGD1,ENSG00000182271
LGR4,ENSG00000205213
ECHDC2,ENSG00000121310
,ENSG00000270249
SERPINF2,ENSG00000167711
POLR2J3,ENSG00000285437
OR2D3,ENSG00000178358
CSNK1A1P3,ENSG00000250162
OR10A5,ENSG00000166363
SLC25A6P3,ENSG00000232846
ZNF215,ENSG00000149054
ZNF263,ENSG00000006194
GCC2,ENSG00000135968
IGKV3-31,ENSG00000253158
NRDC,ENSG00000078618
SOX8,ENSG00000005513
SRP14-AS1,ENSG00000248508
,ENSG00000285142
,ENSG00000205236
,ENSG00000242858
IGKV1-32,ENSG00000253870
,ENSG00000270935
ZP3P1,ENSG00000250013
POLR2J2,ENSG00000228049
IGKV1-33,ENSG00000242076
SH3YL1,ENSG00000035115
SERPINB3,ENSG00000057149
PLCB1,ENSG00000182621
IGKV3-34,ENSG00000253860
SULF2,ENSG00000196562
IGKV1-35,ENSG00000253461
IGKV2-36,ENSG00000253487
CPEB2,ENSG00000137449
IGKV1-37,ENSG00000239862
SPDYE2,ENSG00000205238
IGKV2-38,ENSG00000253592
IGKV1-39,ENSG00000242371
,ENSG00000254712
IGKV2-40,ENSG00000273962
RASA4,ENSG00000105808
,ENSG00000283427
ELOCP18,ENSG00000237622
,ENSG00000283196
ZNF75A,ENSG00000162086
FOCAD,ENSG00000188352
,ENSG00000229440
GRB14,ENSG00000115290
SNX10,ENSG00000086300
,ENSG00000255663
,ENSG00000283132
,ENSG00000283214
,ENSG00000283659
YBX2,ENSG00000006047
RBM7,ENSG00000076053
EPHB2,ENSG00000133216
IGKV2D-40,ENSG00000251039
,ENSG00000215297
PRDX3P2,ENSG00000231468
RNFT1P2,ENSG00000233333
ZSWIM4,ENSG00000132003
CHI3L2,ENSG00000064886
RCC1,ENSG00000180198
SLC22A2,ENSG00000112499
,ENSG00000234044
,ENSG00000227556
IGLCOR22-1,ENSG00000254127
PTGFR,ENSG00000122420
RFPL2,ENSG00000128253
SLC2A4,ENSG00000181856
,ENSG00000277998
,ENSG00000285920
,ENSG00000271527
,ENSG00000226292
ZBTB12BP,ENSG00000180610
SUPT6H,ENSG00000109111
,ENSG00000249019
OIP5,ENSG00000104147
INTS3,ENSG00000143624
POM121L2,ENSG00000158553
UBE2K,ENSG00000078140
,ENSG00000255074
KCNJ3,ENSG00000162989
,ENSG00000233292
